circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Double,No_MP,213,802042
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Double,No_Kink,300,1065976
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Double,Yes_Kink,305,1075673
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Proj.,No_MSF,108,184480
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Proj.,No_Top,287,413216
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Proj.,No_MP,168,868141
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Proj.,No_Kink,303,1475721
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Proj.,Yes_Kink,303,1474930
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Single,No_MSF,756,126600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Single,No_Top,1173,142800
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Single,No_MP,770,163982
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Single,No_Kink,1364,393648
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Double,No_MSF,749,125900
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Double,No_Top,1160,141500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Double,No_MP,753,162418
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Double,No_Kink,1349,473286
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,1,random,0.0,1,Double,Yes_Kink,1394,469959
