circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Proj,No_MSF,1668,318128
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Proj,No_Top,1668,313584
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Proj,No_Kink,1673,1156432
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Proj,Yes_Kink,1673,1144347
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Single,No_MSF,756,101100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Single,No_Top,784,78400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Single,No_Kink,1181,348307
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Single,Yes_Kink,1160,348054
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Double,No_MSF,749,100400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Double,No_Top,762,76200
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Double,No_Kink,1119,395367
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Double,Yes_Kink,1183,419026
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Proj,No_MSF,390,64500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Proj,No_Top,580,58000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Proj,No_Kink,968,519411
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.001,0,Proj,Yes_Kink,1012,523531
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Single,No_MSF,247,306944
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Single,No_Top,247,302112
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Single,No_Kink,887,1644502
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Double,No_MSF,192,241824
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Double,No_Top,193,238176
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Double,No_Kink,696,1447032
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Double,Yes_Kink,701,1459143
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Proj,No_MSF,128,166048
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Proj,No_Top,128,161216
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Proj,No_Kink,652,2702446
result_SELECT_100_random_local_OBC_0_0_6,outer,1,naive,0.0,2,Proj,Yes_Kink,659,2695459
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,inner,1,SA,1.0,0,Single,No_MSF,327,246016
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,inner,1,SA,1.0,0,Single,No_Top,327,240672
